TourId iBest gBest time(ms)
262 1347.3803375839 1063.2895620197 65
263 1423.8141144186 1063.2895620197 64
264 1395.6633558452 1063.2895620197 63
265 1469.0147385444 1063.2895620197 64
266 1426.7672198172 1063.2895620197 63
267 1379.6354751485 1063.2895620197 65
268 1421.4508759291 1063.2895620197 64
269 1447.9134149877 1063.2895620197 64
270 1433.5814655711 1063.2895620197 63
271 1427.3940313384 1063.2895620197 63
272 1412.1992921026 1063.2895620197 64
273 1398.2771137933 1063.2895620197 63
274 1342.5087958050 1063.2895620197 64
275 1344.2397497712 1063.2895620197 64
276 1416.7531163519 1063.2895620197 63
277 1399.9335807625 1063.2895620197 63
278 1368.4126110312 1063.2895620197 64
279 1382.0756977299 1063.2895620197 63
280 1455.7267565872 1063.2895620197 64
281 1339.8348345436 1063.2895620197 64
282 1360.6126449141 1063.2895620197 64
283 1476.7653114157 1063.2895620197 69
284 1383.1275806834 1063.2895620197 69
285 1414.0992690565 1063.2895620197 65
286 1415.2364135175 1063.2895620197 66
287 1471.2642961218 1063.2895620197 64
288 1302.7760518248 1063.2895620197 64
289 1448.7496668363 1063.2895620197 63
290 1300.2126272263 1063.2895620197 62
291 1387.2342415648 1063.2895620197 63
292 1442.0244491205 1063.2895620197 69
293 1316.1559344854 1063.2895620197 65
294 1440.0933358169 1063.2895620197 64
295 1417.6490192893 1063.2895620197 63
296 1449.8482890214 1063.2895620197 65
297 1321.4146646537 1063.2895620197 63
298 1371.4985646310 1063.2895620197 64
299 1071.6555441073 1063.2895620197 472
300 1326.0895631376 1063.2895620197 64
301 1470.6123289593 1063.2895620197 63
302 1315.8024843135 1063.2895620197 64
303 1328.7702055754 1063.2895620197 63
304 1403.5453993151 1063.2895620197 63
305 1422.9472823059 1063.2895620197 64
306 1386.5476567063 1063.2895620197 64
307 1428.8190300321 1063.2895620197 63
308 1411.8566485835 1063.2895620197 65
309 1271.8182589794 1063.2895620197 64
310 1391.5784476034 1063.2895620197 63
311 1281.7293664662 1063.2895620197 65
312 1373.5803685305 1063.2895620197 63
313 1333.5948914436 1063.2895620197 63
314 1368.2720801983 1063.2895620197 64
315 1376.2203983564 1063.2895620197 64
316 1458.3777631428 1063.2895620197 63
317 1358.9781001720 1063.2895620197 64
318 1351.2507997669 1063.2895620197 64
319 1405.6576094730 1063.2895620197 63
320 1388.8206401977 1063.2895620197 64
321 1267.5599921774 1063.2895620197 64
322 1387.1196338598 1063.2895620197 64
323 1327.4375886256 1063.2895620197 64
324 1301.5324336102 1063.2895620197 64
325 1402.7932237752 1063.2895620197 63
326 1253.7874383532 1063.2895620197 63
327 1289.8688206410 1063.2895620197 64
328 1366.6869517657 1063.2895620197 63
329 1377.9404451473 1063.2895620197 65
330 1284.7070837713 1063.2895620197 64
331 1421.0746864380 1063.2895620197 63
332 1382.8106584318 1063.2895620197 63
333 1368.4421108286 1063.2895620197 64
334 1328.5657909604 1063.2895620197 64
335 1397.3353201634 1063.2895620197 63
336 1363.8251328889 1063.2895620197 64
337 1304.5966166041 1063.2895620197 63
338 1362.6933870284 1063.2895620197 63
339 1391.0809586871 1063.2895620197 64
340 1394.0793633006 1063.2895620197 65
341 1345.3647344710 1063.2895620197 63
342 1369.3395454975 1063.2895620197 63
343 1377.1718431365 1063.2895620197 64
344 1429.3059947936 1063.2895620197 64
345 1422.6524599321 1063.2895620197 64
346 1382.8479028476 1063.2895620197 63
347 1301.4139901128 1063.2895620197 64
348 1338.2648646863 1063.2895620197 63
349 1412.1078915006 1063.2895620197 64
350 1337.7681000177 1063.2895620197 64
351 1337.3507544808 1063.2895620197 63
352 1426.6562530484 1063.2895620197 66
353 1395.4269393018 1063.2895620197 63
354 1281.6189625782 1063.2895620197 63
355 1368.5842270512 1063.2895620197 64
356 1388.6119480082 1063.2895620197 64
357 1405.3124983509 1063.2895620197 63
358 1397.3406002773 1063.2895620197 63
359 1339.8882436483 1063.2895620197 64
360 1405.5578471286 1063.2895620197 63
361 1364.4788037064 1063.2895620197 66
362 1385.1124869499 1063.2895620197 65
363 1383.7410031628 1063.2895620197 65
364 1312.5756245130 1063.2895620197 64
365 1303.9608036760 1063.2895620197 63
366 1326.0916504267 1063.2895620197 64
367 1352.2174967496 1063.2895620197 63
368 1422.2626869117 1063.2895620197 66
369 1391.1893996698 1063.2895620197 65
370 1370.8328746729 1063.2895620197 63
371 1407.2885383324 1063.2895620197 64
372 1399.0977912480 1063.2895620197 64
373 1310.0694632629 1063.2895620197 63
374 1351.9217347880 1063.2895620197 66
375 1431.4580991674 1063.2895620197 65
376 1355.7161584892 1063.2895620197 63
377 1271.0293055763 1063.2895620197 64
378 1330.1070338583 1063.2895620197 63
379 1292.9889297477 1063.2895620197 64
380 1382.2781398657 1063.2895620197 63
381 1334.7829924472 1063.2895620197 64
382 1309.8501116702 1063.2895620197 64
383 1371.9222211075 1063.2895620197 64
384 1399.0509835294 1063.2895620197 63
385 1349.2752447439 1063.2895620197 63
386 1363.8579007470 1063.2895620197 64
387 1285.3252124791 1063.2895620197 69
388 1406.5404736015 1063.2895620197 66
389 1385.9224303726 1063.2895620197 65
390 1367.0997629814 1063.2895620197 64
391 1348.0274081856 1063.2895620197 65
392 1366.1290396536 1063.2895620197 64
393 1309.1230980229 1063.2895620197 65
394 1350.3423281959 1063.2895620197 64
395 1358.6276060515 1063.2895620197 64
396 1369.8509210365 1063.2895620197 64
397 1343.6053186457 1063.2895620197 64
398 1366.5672787613 1063.2895620197 65
399 1082.1316053290 1063.2895620197 459
400 1377.3811804450 1063.2895620197 69
401 1254.5009405778 1063.2895620197 65
402 1332.0233090021 1063.2895620197 66
403 1349.7406464792 1063.2895620197 65
404 1354.4260690570 1063.2895620197 65
405 1375.1411052193 1063.2895620197 64
406 1370.8850100909 1063.2895620197 66
407 1253.7064072201 1063.2895620197 64
408 1444.9148349434 1063.2895620197 64
409 1384.2136459687 1063.2895620197 64
410 1348.2293801610 1063.2895620197 64
411 1226.7928557753 1063.2895620197 65
412 1345.4612940680 1063.2895620197 63
413 1260.0346308168 1063.2895620197 64
414 1312.4264774590 1063.2895620197 64
415 1328.9386812699 1063.2895620197 64
416 1305.2979285500 1063.2895620197 64
417 1342.1906243676 1063.2895620197 63
418 1366.3645393667 1063.2895620197 64
419 1351.2547818219 1063.2895620197 63
420 1366.6009152006 1063.2895620197 64
421 1362.9245879463 1063.2895620197 63
422 1431.7822642091 1063.2895620197 64
423 1303.1438588732 1063.2895620197 66
424 1344.6816943370 1063.2895620197 64
425 1406.2352136325 1063.2895620197 75
426 1289.2340786023 1063.2895620197 72
427 1268.4516160382 1063.2895620197 66
428 1376.7257405104 1063.2895620197 66
