TourId iBest gBest time(ms)
446 1359.5095292544 1247.6957048116 63
447 1348.9918722171 1247.6957048116 65
448 1274.1623994838 1247.6957048116 63
449 1386.7063557921 1247.6957048116 64
450 1335.5402839641 1247.6957048116 62
451 1366.9731426493 1247.6957048116 63
452 1370.9961222991 1247.6957048116 63
453 1321.3388157790 1247.6957048116 64
454 1279.2606286294 1247.6957048116 63
455 1309.3251714131 1247.6957048116 71
456 1297.5802418786 1247.6957048116 64
457 1302.8422861050 1247.6957048116 63
458 1276.2455081433 1247.6957048116 63
459 1317.5147430419 1247.6957048116 63
460 1357.3657316280 1247.6957048116 64
461 1314.7099002972 1247.6957048116 62
462 1358.6913266472 1247.6957048116 66
463 1332.0481293794 1247.6957048116 63
464 1283.9893240272 1247.6957048116 63
465 1317.2229513160 1247.6957048116 71
466 1321.8090043807 1247.6957048116 63
467 1335.3337843787 1247.6957048116 64
468 1354.8445061900 1247.6957048116 63
469 1295.3316758474 1247.6957048116 63
470 1301.4757257000 1247.6957048116 63
471 1288.7406465954 1247.6957048116 62
472 1263.6315261050 1247.6957048116 63
473 1255.0285377931 1247.6957048116 63
474 1329.5585992376 1247.6957048116 63
475 1300.2328252492 1247.6957048116 64
476 1298.1295760407 1247.6957048116 63
477 1361.5825102733 1247.6957048116 61
478 1328.0024842754 1247.6957048116 65
479 1266.5988936321 1247.6957048116 63
480 1341.1649963628 1247.6957048116 63
481 1290.2239856329 1247.6957048116 63
482 1352.7668486762 1247.6957048116 63
483 1253.2606882515 1247.6957048116 62
484 1331.5336752280 1247.6957048116 64
485 1297.8871055574 1247.6957048116 63
486 1248.1328236884 1247.6957048116 63
487 1229.9319599182 1229.9319599182 63
488 1326.6569999649 1229.9319599182 63
489 1352.3812926572 1229.9319599182 62
490 1296.7289737119 1229.9319599182 63
491 1345.9236815880 1229.9319599182 63
492 1303.6432004823 1229.9319599182 63
493 1335.3165247917 1229.9319599182 63
494 1294.6234339399 1229.9319599182 66
495 1260.0380528848 1229.9319599182 63
496 1326.1045316738 1229.9319599182 64
497 1349.7781318194 1229.9319599182 64
498 1278.8774436019 1229.9319599182 63
499 1269.5780305940 1229.9319599182 64
500 1299.8432205799 1229.9319599182 64
501 1298.2584558435 1229.9319599182 63
502 1316.9401482792 1229.9319599182 64
503 1328.1551506234 1229.9319599182 64
504 1317.1492953447 1229.9319599182 63
505 1323.4409086999 1229.9319599182 64
506 1299.8253017486 1229.9319599182 63
507 1240.2380256617 1229.9319599182 63
508 1313.2918280851 1229.9319599182 64
509 1297.8510096015 1229.9319599182 64
510 1315.3549351683 1229.9319599182 64
511 1259.6365438443 1229.9319599182 64
512 1273.0250034969 1229.9319599182 63
513 1273.1433944477 1229.9319599182 63
514 1268.8655206909 1229.9319599182 64
515 1243.5607748426 1229.9319599182 64
516 1257.2894482055 1229.9319599182 64
517 1279.7909210588 1229.9319599182 64
518 1356.6501720676 1229.9319599182 63
519 1290.5455838194 1229.9319599182 64
520 1247.4185973289 1229.9319599182 64
521 1321.8282656479 1229.9319599182 62
522 1330.6747141394 1229.9319599182 65
523 1385.7347633227 1229.9319599182 65
524 1327.9404369632 1229.9319599182 63
525 1319.9331769086 1229.9319599182 64
526 1344.2995157039 1229.9319599182 72
527 1340.4879085888 1229.9319599182 65
528 1246.0984491713 1229.9319599182 64
529 1275.0946429426 1229.9319599182 64
530 1229.1946678467 1229.1946678467 64
531 1287.1499661427 1229.1946678467 64
532 1316.5065040492 1229.1946678467 63
533 1261.3785290177 1229.1946678467 63
534 1335.3736015066 1229.1946678467 63
535 1286.7333243320 1229.1946678467 63
536 1294.4855672172 1229.1946678467 63
537 1345.7311507194 1229.1946678467 63
538 1298.4048732544 1229.1946678467 64
539 1333.1430050498 1229.1946678467 63
540 1315.7194013463 1229.1946678467 77
541 1317.2551432848 1229.1946678467 63
542 1327.3485573214 1229.1946678467 63
543 1295.9513428016 1229.1946678467 63
544 1254.6774231306 1229.1946678467 63
545 1292.1583575390 1229.1946678467 62
546 1315.3178337147 1229.1946678467 63
547 1332.1876746034 1229.1946678467 63
548 1357.3025296828 1229.1946678467 63
549 1269.1732541801 1229.1946678467 62
550 1286.9156477203 1229.1946678467 63
551 1260.4311334678 1229.1946678467 63
552 1314.4739066450 1229.1946678467 63
553 1288.6205142061 1229.1946678467 64
554 1242.5130890863 1229.1946678467 65
555 1271.9588521211 1229.1946678467 67
556 1355.0489967772 1229.1946678467 63
557 1368.8146498393 1229.1946678467 64
558 1352.4663579294 1229.1946678467 64
559 1295.6312915770 1229.1946678467 62
560 1238.2370699855 1229.1946678467 63
561 1273.3889057217 1229.1946678467 69
562 1277.1542121931 1229.1946678467 64
563 1299.1495271976 1229.1946678467 64
