TourId iBest gBest time(ms)
453 666.9050778791 586.7501575590 20
454 675.7256105858 586.7501575590 20
455 761.3809832544 586.7501575590 20
456 687.5176737383 586.7501575590 20
457 719.6462038911 586.7501575590 20
458 695.9206401969 586.7501575590 20
459 680.0146746737 586.7501575590 20
460 726.9714803623 586.7501575590 20
461 716.1500398548 586.7501575590 21
462 740.4899351235 586.7501575590 22
463 707.6371172193 586.7501575590 20
464 704.4393068355 586.7501575590 19
465 662.4843439475 586.7501575590 21
466 653.8488170435 586.7501575590 20
467 715.9886500997 586.7501575590 20
468 683.2984402398 586.7501575590 19
469 694.4050007975 586.7501575590 21
470 736.6571970661 586.7501575590 20
471 703.3081754321 586.7501575590 20
472 673.8975720792 586.7501575590 19
473 725.7861775161 586.7501575590 21
474 725.3439559162 586.7501575590 20
475 707.0226209823 586.7501575590 20
476 698.9985259296 586.7501575590 20
477 687.0932043260 586.7501575590 20
478 651.9816419541 586.7501575590 21
479 698.0355572438 586.7501575590 20
480 707.6786630697 586.7501575590 19
481 699.9327032166 586.7501575590 20
482 720.2478092459 586.7501575590 21
483 743.2938011922 586.7501575590 20
484 677.5832322774 586.7501575590 21
485 692.3882309049 586.7501575590 20
486 705.9158679934 586.7501575590 19
487 717.3246647861 586.7501575590 21
488 656.7915282705 586.7501575590 20
489 659.9779748103 586.7501575590 20
490 659.8840597448 586.7501575590 20
491 683.6955170577 586.7501575590 20
492 700.5944397709 586.7501575590 20
493 688.9091816766 586.7501575590 20
494 723.2632140351 586.7501575590 20
495 701.4254042684 586.7501575590 19
496 684.0910340013 586.7501575590 20
497 680.3507336763 586.7501575590 21
498 694.7845491130 586.7501575590 18
499 586.5657174475 586.5657174475 95
500 684.1863025704 586.5657174475 20
501 746.2490629289 586.5657174475 19
502 695.8904196258 586.5657174475 20
503 662.6330388062 586.5657174475 19
504 695.3063377197 586.5657174475 20
505 638.2242527215 586.5657174475 20
506 659.9947884419 586.5657174475 20
507 688.0344243418 586.5657174475 20
508 679.7718149939 586.5657174475 19
509 730.6485701062 586.5657174475 20
510 691.8546622436 586.5657174475 20
511 672.2938942090 586.5657174475 20
512 726.8211433495 586.5657174475 19
513 684.6723564771 586.5657174475 20
514 714.1223566712 586.5657174475 18
515 659.4152195076 586.5657174475 20
516 761.7581923002 586.5657174475 20
517 766.5535907101 586.5657174475 19
518 680.3871227859 586.5657174475 20
519 723.3913679370 586.5657174475 19
520 683.8993651432 586.5657174475 20
521 717.8685372633 586.5657174475 19
522 706.5303458941 586.5657174475 20
523 724.8682198700 586.5657174475 20
524 698.6778649623 586.5657174475 19
525 715.4753281330 586.5657174475 20
526 714.6336309279 586.5657174475 19
527 701.7945546540 586.5657174475 20
528 634.2702334550 586.5657174475 20
529 673.6700042343 586.5657174475 19
530 684.6565652713 586.5657174475 20
531 706.9980715118 586.5657174475 30
532 676.4920508914 586.5657174475 19
533 672.3658970773 586.5657174475 19
534 681.0820035750 586.5657174475 20
535 698.2415715242 586.5657174475 20
536 652.7999238518 586.5657174475 19
537 671.0147419322 586.5657174475 19
538 698.9570847240 586.5657174475 20
539 717.3525942688 586.5657174475 19
540 676.6965278599 586.5657174475 19
541 654.9236233236 586.5657174475 19
542 637.4344577961 586.5657174475 20
543 740.1429962268 586.5657174475 19
544 701.8609045362 586.5657174475 20
545 675.6036639156 586.5657174475 20
546 707.5358157809 586.5657174475 19
547 716.3573771893 586.5657174475 20
548 671.4267561445 586.5657174475 19
