TourId iBest gBest time(ms)
516 3228.1587403380 3192.6460132614 500
517 3278.1885025080 3192.6460132614 496
518 3325.4976599012 3192.6460132614 500
519 3315.4309158404 3192.6460132614 498
520 3322.0541583397 3192.6460132614 501
521 3468.1068824265 3192.6460132614 498
522 3372.1303459840 3192.6460132614 500
523 3316.7355345499 3192.6460132614 498
524 3189.5641409842 3189.5641409842 502
525 3195.7749398585 3189.5641409842 500
526 3337.1289626184 3189.5641409842 502
527 3493.5609108873 3189.5641409842 497
528 3134.5777225553 3134.5777225553 497
529 3238.1063101332 3134.5777225553 498
530 3428.0944202654 3134.5777225553 499
531 3275.7270182181 3134.5777225553 496
532 3314.5625804975 3134.5777225553 497
533 3361.1922704889 3134.5777225553 498
534 3317.8284929107 3134.5777225553 498
535 3343.5888669937 3134.5777225553 500
536 3262.7215515387 3134.5777225553 501
537 3278.2161042285 3134.5777225553 498
538 3287.8291649993 3134.5777225553 500
539 3316.2566939363 3134.5777225553 499
540 3317.5858469931 3134.5777225553 498
541 3464.1043462678 3134.5777225553 499
542 3355.5180877202 3134.5777225553 501
543 3290.1577831918 3134.5777225553 504
544 3179.7957024157 3134.5777225553 501
545 3248.2345269011 3134.5777225553 499
546 3290.8777386772 3134.5777225553 499
547 3240.0265483473 3134.5777225553 495
548 3267.7618651412 3134.5777225553 496
549 3367.3108414499 3134.5777225553 498
550 3356.9738151273 3134.5777225553 499
551 3434.5884968671 3134.5777225553 498
552 3393.7029402650 3134.5777225553 498
553 3174.4993116785 3134.5777225553 496
554 3323.8644070330 3134.5777225553 497
555 3336.4026428371 3134.5777225553 496
556 3336.7367056004 3134.5777225553 501
557 3301.7021221269 3134.5777225553 499
558 3209.3799723839 3134.5777225553 497
559 3252.7891753082 3134.5777225553 503
560 3321.7893689865 3134.5777225553 502
561 3405.9724881180 3134.5777225553 499
562 3223.8360840121 3134.5777225553 499
563 3371.5321155852 3134.5777225553 498
564 3225.2395238958 3134.5777225553 496
565 3230.1068993700 3134.5777225553 496
566 3204.4033510262 3134.5777225553 498
567 3388.4710320397 3134.5777225553 500
568 3249.0628482872 3134.5777225553 498
569 3198.6038596704 3134.5777225553 498
570 3318.4550703208 3134.5777225553 499
571 3347.7284114226 3134.5777225553 497
572 3189.7775609706 3134.5777225553 500
573 3336.6339077089 3134.5777225553 497
574 3254.1017908508 3134.5777225553 501
575 3327.3004706045 3134.5777225553 498
576 3270.2306893210 3134.5777225553 499
577 3290.5147837881 3134.5777225553 495
578 3343.3697910264 3134.5777225553 500
579 3218.0337169666 3134.5777225553 499
580 3227.6255698052 3134.5777225553 497
581 3340.0143110328 3134.5777225553 498
582 3321.1192617974 3134.5777225553 499
583 3381.2164763315 3134.5777225553 494
584 3312.7760003447 3134.5777225553 501
585 3336.0065637497 3134.5777225553 501
