TourId iBest gBest time(ms)
493 3419.5446457212 2690.4717684395 501
494 3319.1779457458 2690.4717684395 498
495 3218.2487733390 2690.4717684395 507
496 3383.9230549509 2690.4717684395 500
497 3346.5819957090 2690.4717684395 502
498 3416.0853843006 2690.4717684395 502
499 2673.2102217837 2673.2102217837 4541
500 3418.3689194159 2673.2102217837 494
501 3162.3423972053 2673.2102217837 498
502 3209.5589845323 2673.2102217837 496
503 3441.2129908402 2673.2102217837 499
504 3426.0934432143 2673.2102217837 497
505 3351.3185599788 2673.2102217837 499
506 3390.7703552817 2673.2102217837 495
507 3232.7873637427 2673.2102217837 504
508 3262.0113583370 2673.2102217837 498
509 3379.4460183461 2673.2102217837 501
510 3377.6433705987 2673.2102217837 496
511 3354.6886461177 2673.2102217837 498
512 3259.7442342248 2673.2102217837 495
513 3449.2699230478 2673.2102217837 500
514 3349.3892678233 2673.2102217837 498
515 3317.0990650530 2673.2102217837 496
516 3278.7366705501 2673.2102217837 496
517 3414.2327856566 2673.2102217837 503
518 3248.5964905824 2673.2102217837 495
519 3425.1538504671 2673.2102217837 501
520 3441.2694969444 2673.2102217837 495
521 3367.6661756994 2673.2102217837 499
522 3334.5775070838 2673.2102217837 495
523 3290.6299093573 2673.2102217837 499
524 3237.5224852688 2673.2102217837 495
525 3296.8426945145 2673.2102217837 502
526 3424.4619326718 2673.2102217837 495
527 3322.0191861602 2673.2102217837 499
528 3183.7984775312 2673.2102217837 495
529 3189.3579738725 2673.2102217837 501
530 3346.9338766936 2673.2102217837 496
531 3424.8390647745 2673.2102217837 497
532 3224.5591598927 2673.2102217837 496
533 3342.6183597992 2673.2102217837 499
534 3286.9790599001 2673.2102217837 495
535 3395.8860138098 2673.2102217837 496
536 3286.9276937929 2673.2102217837 496
537 3233.2492038688 2673.2102217837 499
538 3328.1989403690 2673.2102217837 495
539 3405.6889759631 2673.2102217837 501
540 3325.2750497001 2673.2102217837 495
541 3211.8392273626 2673.2102217837 499
542 3140.7121381772 2673.2102217837 495
543 3315.5260622525 2673.2102217837 499
544 3355.4550287775 2673.2102217837 496
545 3295.6500537762 2673.2102217837 500
546 3235.8389346180 2673.2102217837 494
547 3336.9369169223 2673.2102217837 497
548 3245.9033274082 2673.2102217837 496
549 3322.6385227464 2673.2102217837 503
550 3277.1893864479 2673.2102217837 496
551 3281.1699353326 2673.2102217837 514
552 3248.9505348560 2673.2102217837 505
553 3241.2181511836 2673.2102217837 497
554 3345.1098943167 2673.2102217837 502
555 3355.6445948449 2673.2102217837 511
556 3177.6081349142 2673.2102217837 502
557 3314.6860152017 2673.2102217837 504
558 3314.7171589421 2673.2102217837 503
559 3294.1559835519 2673.2102217837 503
560 3370.3284923759 2673.2102217837 498
561 3430.6254026457 2673.2102217837 503
562 3310.9021782141 2673.2102217837 496
563 3368.9488903730 2673.2102217837 503
564 3260.7155148953 2673.2102217837 498
565 3257.8344403245 2673.2102217837 500
566 3338.3571594468 2673.2102217837 502
567 3426.6143037684 2673.2102217837 508
568 3137.1167861414 2673.2102217837 504
569 3394.6008855350 2673.2102217837 504
570 3306.4043713077 2673.2102217837 495
571 3297.4413875991 2673.2102217837 501
572 3277.7241093419 2673.2102217837 497
